GRMZM2G151015	GRMZM2G575566	GRMZM2G055209	GRMZM2G101707	GRMZM2G159744	GRMZM2G449817	GRMZM2G109009	GRMZM2G103526	GRMZM2G169114	GRMZM2G169089	GRMZM2G331283	GRMZM2G029685	GRMZM2G029506	GRMZM2G093391	GRMZM2G179638	GRMZM2G050875	GRMZM2G050917	GRMZM5G836341	GRMZM2G404453	GRMZM2G384897	GRMZM2G141325	GRMZM2G701044	gamma	alpha	total	ratio
-0.696025208	-0.272384894	0.174575701	-1.422465003	0.030656506	0.329407333	0.611662814	0.555132042	0.51582268	-0.976525035	0.785662535	0.923055543	0.030656506	-0.417065588	-0.531447525	-1.946202375	-0.882109877	-0.051108415	-1.009990169	-0.842592259	0.146974467	-1.441453795	-0.118289797	-0.646600133	-0.35674782	-0.589455798
0.731172307	0.696025208	0.044289159	-1.197842699	-0.6448541	-0.258273739	-0.119484771	-0.872103029	-0.329407333	0.153863466	0.181496015	-0.923055543	-0.523619123	0.322224522	-0.258273739	-0.587206217	0.6448541	-1.226239142	0.293654744	-0.83291742	0.258273739	0.098927729	0.277307168	-1.745032084	-0.085072957	-1.664336522
-0.439462999	-1.301946185	0.343824517	0.329407333	0.794970891	-0.813797671	0.417065588	-1.197842699	0.322224522	1.156974916	0.758136008	0.307908216	-0.417065588	-1.255660378	1.368372038	-0.965610478	-0.872103029	1.056453949	-0.998710851	-0.823319923	-1.068431117	-0.923055543	-1.277270991	-0.908782094	-1.790047176	-0.428139025
-0.023842473	0.587206217	2.104600628	1.080563549	-0.195363108	-0.105775004	0.823319923	-0.133217035	1.993601218	1.143773961	-1.197842699	1.318010897	1.318010897	-1.351202935	0.230202032	-0.322224522	-0.862182757	1.616536998	0.722302208	1.255660378	-1.211918765	0.372878156	0.61777576	-0.780616221	0.366827564	-1.01368211
-0.628171949	1.545263217	0.531447525	-0.713488578	-0.181496015	-0.044289159	1.545263217	-0.758136008	0.923055543	0.923055543	2.171527717	0.202310601	-0.402250065	1.403975696	1.642224543	-0.315058297	0.133217035	-0.462083086	0.563095926	0.661717677	1.545263217	0.188425032	0.826248925	0.730376506	0.990286919	0.199581485
0.119484771	-0.057930049	0.933535639	0.508057465	-0.611662814	0.51582268	0.804348643	1.156974916	-0.902393588	-0.547203211	0.209267873	1.143773961	0.882109877	-0.181496015	-1.351202935	-1.902810954	0.188425032	-0.678771572	0.057930049	1.591873889	-0.852346618	-0.387522319	0.199581485	-1.952764915	-0.292054674	-1.457387607
-0.555132042	-0.300773842	-0.439462999	0.882109877	-1.351202935	0.563095926	-1.105318189	0.003405752	1.616536998	-0.944119285	-0.071581727	0.823319923	-0.987557182	-1.117953259	-0.439462999	-1.862731867	-0.852346618	0.987557182	1.790524917	1.009990169	-1.286210621	-0.51582268	0.321744911	-0.974986705	0.018883444	-1.186550688
0.251237576	-0.595318735	2.468001988	-0.661717677	0.636490883	-0.181496015	1.117953259	-1.902810954	0.842592259	2.998020796	1.616536998	0.146974467	-0.329407333	0.409646587	2.468001988	-0.882109877	0.484942137	-0.758136008	2.468001988	-0.813797671	-0.140092436	-0.409646587	0.736554034	-0.491105028	0.561600929	-0.819625945
-0.09208509	0.017029548	-0.223213218	0.91267586	-0.933535639	1.946202375	-0.300773842	1.170380633	0.776421761	-0.307908216	1.669043821	-0.687372812	0.010217413	-0.358313528	-0.74010031	0.209267873	-0.842592259	0.258273739	2.249880663	2.171527717	0.051108415	-0.098927729	-1.140117653	-0.238264333	-1.355867773	1.01368211
-1.385954264	0.167663737	2.998020796	1.385954264	2.998020796	2.045954276	2.104600628	-0.071581727	1.184000049	1.545263217	1.255660378	-0.417065588	2.645701413	1.270787244	0.547203211	-1.825439172	1.422465003	-0.230202032	-0.987557182	-0.804348643	-0.35105981	-1.422465003	-0.485786363	0.491105028	-0.316777511	0.68788465
-0.842592259	-1.825439172	-0.202310601	-1.545263217	-1.197842699	1.255660378	0.223213218	-1.351202935	-0.43197323	-1.068431117	0.492617885	-0.852346618	0.611662814	-2.104600628	-1.226239142	-0.722302208	-0.83291742	-1.211918765	-0.976525035	-0.794970891	-1.156974916	-1.044626445	0.990286919	0.67005166	1.087454134	-0.037773625
1.422465003	-1.790524917	1.318010897	0.944119285	1.757666049	-0.133217035	1.642224543	0.372878156	1.092857156	1.790524917	-0.954809756	0.944119285	1.368372038	-0.862182757	0.300773842	-0.595318735	1.156974916	-0.265322712	1.368372038	-0.785662535	-2.249880663	-0.044289159	-0.070867983	-0.664154647	-0.272404862	-0.640792894
-0.372878156	0.044289159	0.017029548	0.265322712	0.279460686	-0.140092436	-0.174575701	-0.767246816	1.825439172	1.591873889	-0.112627241	0.037471962	1.009990169	0.902393588	1.902810954	2.468001988	0.539308633	-0.7490877	-0.965610478	0.417065588	-0.272384894	0.51582268	0.180355072	-1.225627238	-0.108787551	-1.309966537
-0.611662814	0.902393588	1.697120332	-0.057930049	0.998710851	-0.424507616	0.933535639	-0.372878156	1.642224543	1.642224543	0.237202109	-0.35105981	0.74010031	0.804348643	2.104600628	1.270787244	0.713488578	-1.197842699	-0.954809756	0.704730028	-0.300773842	-1.403975696	-0.009441301	-1.499631123	-0.433318462	-0.930396703
-0.619896262	-1.757666049	1.184000049	1.726602201	0.45451733	1.197842699	1.946202375	-0.09208509	1.009990169	1.301946185	1.056453949	-0.057930049	0.539308633	-0.279460686	1.009990169	-0.852346618	2.045954276	1.301946185	-0.944119285	-0.776421761	-0.216235289	0.146974467	0.037773625	-0.998024621	-0.382017734	-1.037645711
1.726602201	-0.670220259	-0.010217413	0.767246816	-0.51582268	0.387522319	0.477294855	0.030656506	0.563095926	0.126347925	1.092857156	-0.105775004	0.133217035	0.336607179	0.902393588	-0.293654744	-0.823319923	0.044289159	-0.933535639	-0.037471962	-0.872103029	0.265322712	0.908782094	-0.228562415	0.85311238	-0.606389528
-0.216235289	0.722302208	-0.293654744	0.628171949	0.181496015	0.195363108	-0.244213829	0.336607179	1.441453795	0.500322766	1.080563549	-0.713488578	1.068431117	0.469675385	0.43197323	-0.202310601	-0.037471962	-0.017029548	0.923055543	0.446977502	-0.237202109	-1.385954264	0.539627626	0.287131937	0.578260124	0.108787551
-0.998710851	-0.976525035	0.237202109	0.446977502	-0.661717677	0.307908216	-0.051108415	1.270787244	-0.469675385	-0.823319923	0.146974467	1.946202375	-1.441453795	-1.226239142	-1.385954264	-1.197842699	-0.813797671	-0.842592259	1.170380633	-0.767246816	-0.417065588	-0.293654744	-1.664336522	0.635007185	-1.332566211	1.544734294
-0.244213829	0.119484771	-0.492617885	-0.704730028	-0.057930049	0.223213218	-0.492617885	-1.301946185	-0.987557182	-0.409646587	1.757666049	-1.211918765	-0.862182757	-0.402250065	0.35105981	-0.112627241	-0.804348643	-0.653262666	0.286550499	1.441453795	0.003405752	-0.539308633	-0.214049476	0.06613631	-0.199581485	0.35674782
-1.642224543	0.619896262	-0.209267873	1.044626445	0.265322712	0.380190046	-1.422465003	0.057930049	0.064754379	0.146974467	0.085246759	-1.117953259	0.336607179	1.240815502	0.202310601	-0.064754379	0.500322766	-0.45451733	1.642224543	-0.758136008	-0.372878156	-0.611662814	-0.539627626	-3.108053588	-1.104668629	-1.86524627
0.619896262	-0.547203211	1.351202935	0.023842473	-0.358313528	1.545263217	0.51582268	-0.160759774	1.501786817	1.460977052	2.045954276	-0.74010031	-0.258273739	0.492617885	-0.146974467	-1.33442315	-0.794970891	1.286210621	-0.923055543	-0.7490877	0.439462999	0.044289159	0.094552307	-0.382017734	-0.004720598	-0.397296571
-0.523619123	0.010217413	1.757666049	0.976525035	0.687372812	0.343824517	0.492617885	0.244213829	0.696025208	0.965610478	1.33442315	-0.098927729	-0.003405752	-1.48107362	0.611662814	-0.017029548	0.064754379	-1.184000049	-0.91267586	-0.74010031	-1.270787244	-0.209267873	-0.042498014	-0.018883444	-0.037773625	-0.094552307
0.358313528	-0.051108415	-0.882109877	1.156974916	-0.307908216	-0.619896262	0.030656506	-2.171527717	-0.794970891	-1.523165155	1.117953259	-0.579132162	-0.140092436	-0.571095686	-0.954809756	0.307908216	-0.785662535	-0.563095926	-0.902393588	1.211918765	0.133217035	-0.216235289	-1.177060462	-0.556082547	-1.48525435	0.45415466
0.758136008	0.030656506	1.790524917	1.197842699	1.501786817	1.790524917	0.140092436	-1.993601218	0.223213218	0.687372812	1.790524917	0.216235289	0.409646587	-0.563095926	-0.477294855	-0.119484771	1.351202935	1.318010897	1.993601218	0.539308633	-0.523619123	-1.056453949	1.48525435	-1.245886611	1.367799754	-0.923143931
-0.43197323	-0.579132162	1.197842699	1.642224543	1.48107362	0.902393588	-0.500322766	-0.181496015	0.571095686	-0.394875486	0.133217035	-0.653262666	0.258273739	-0.477294855	-0.237202109	0.064754379	-0.776421761	0.160759774	1.092857156	0.944119285	-1.092857156	0.300773842	1.0216048	-1.664336522	0.736554034	-1.645767305
0.293654744	-0.112627241	0.202310601	1.056453949	0.462083086	-1.422465003	1.441453795	-1.226239142	-0.394875486	-0.167663737	-1.825439172	-2.645701413	-0.696025208	0.794970891	-0.279460686	-0.417065588	-0.767246816	-0.83291742	-0.010217413	0.998710851	-2.998020796	-0.439462999	-0.037773625	0.004720598	-0.070867983	-0.108787551
-1.080563549	0.146974467	-0.153863466	-0.037471962	0.933535639	-0.051108415	0.037471962	1.211918765	0.209267873	1.170380633	-1.790524917	0.223213218	0.571095686	0.7490877	1.092857156	-0.619896262	0.244213829	-0.74010031	0.500322766	1.946202375	0.603470624	0.603470624	0.839604913	-0.070867983	0.793485023	-0.534175181
0.882109877	-1.009990169	-0.174575701	-1.056453949	-0.872103029	-0.687372812	0.785662535	0.037471962	-0.555132042	-0.563095926	-0.523619123	0.484942137	-0.195363108	-1.286210621	0.394875486	-0.105775004	1.403975696	-0.500322766	-0.892205847	1.368372038	-0.402250065	-0.944119285	0.051949743	0.199581485	0.104040162	0.277307168
-1.130769373	0.484942137	0.696025208	1.351202935	-1.044626445	0.358313528	1.422465003	-0.044289159	1.568142731	0.508057465	-0.704730028	-0.823319923	0.531447525	1.032943298	-0.057930049	0.446977502	-0.758136008	-0.09208509	0.6448541	0.078412413	0.713488578	-1.368372038	0.68788465	-0.705939135	0.412668726	-0.952454975
0.409646587	0.852346618	-0.776421761	-0.329407333	-0.446977502	0.587206217	0.105775004	-1.130769373	0.044289159	0.300773842	0.508057465	-0.469675385	-0.336607179	0.105775004	0.098927729	-1.790524917	-0.7490877	1.403975696	0.852346618	-0.731172307	-1.501786817	0.424507616	0.589455798	0.61777576	0.755258053	0.118289797
-1.226239142	1.130769373	-1.068431117	-0.286550499	-0.882109877	0.010217413	-0.813797671	-1.616536998	-0.358313528	-0.571095686	1.501786817	0.098927729	0.6448541	0.758136008	1.021399468	1.117953259	0.661717677	-1.170380633	-0.882109877	1.385954264	0.044289159	0.563095926	-0.930396703	1.892830498	0.35674782	1.703298394
-0.003405752	0.037471962	-0.74010031	1.460977052	-0.098927729	-0.722302208	-0.852346618	-2.045954276	0.003405752	0.051108415	0.251237576	-0.508057465	1.080563549	1.080563549	-0.126347925	-0.140092436	-0.74010031	0.439462999	-0.872103029	0.195363108	0.140092436	-0.882109877	-0.832908347	0.382017734	-0.742759799	0.945051139
-0.237202109	0.358313528	0.91267586	0.670220259	0.140092436	1.422465003	1.080563549	-0.078412413	-0.051108415	1.946202375	0.547203211	0.188425032	0.35105981	0.462083086	-0.579132162	-0.244213829	-0.731172307	-0.555132042	-0.862182757	-0.722302208	-0.409646587	-0.785662535	-0.866777322	-1.921935009	-1.529352729	-1.48525435
0.83291742	-0.030656506	0.713488578	0.579132162	-0.595318735	0.174575701	0.813797671	0.862182757	1.105318189	-0.300773842	0.174575701	-0.7490877	0.167663737	-0.265322712	-0.902393588	-0.500322766	0.251237576	-0.188425032	1.669043821	-0.713488578	0.7490877	-0.555132042	0.43850955	-0.223719569	0.2969845	-0.123044875
0.571095686	0.987557182	-0.842592259	0.603470624	0.167663737	0.09208509	-0.892205847	0.071581727	-0.140092436	0.628171949	0.023842473	-0.372878156	0.322224522	0.394875486	-0.358313528	-0.402250065	0.998710851	-0.010217413	0.882109877	1.460977052	-1.591873889	-0.258273739	-0.60072585	-0.507145502	-0.894605302	-0.118289797
2.345104662	-0.628171949	1.946202375	2.045954276	1.117953259	-0.51582268	0.902393588	0.112627241	1.143773961	-0.112627241	0.258273739	0.195363108	-0.167663737	-0.823319923	-0.492617885	-0.944119285	-0.722302208	0.023842473	-0.852346618	-0.704730028	0.619896262	-0.133217035	-0.165979278	-1.627748831	-0.664154647	-1.344125766
-1.790524917	-0.417065588	0.265322712	0.358313528	-1.286210621	1.441453795	0.892205847	0.358313528	-0.823319923	0.160759774	0.119484771	-0.181496015	-0.813797671	-1.318010897	-1.318010897	0.188425032	1.385954264	-0.91267586	1.270787244	0.167663737	1.757666049	-1.351202935	-0.311817916	0.127802736	-0.311817916	0.243123658
-0.678771572	1.862731867	-0.071581727	-0.258273739	0.595318735	-0.202310601	0.307908216	0.394875486	0.619896262	-0.417065588	0.044289159	-0.085246759	0.044289159	1.226239142	0.923055543	-0.611662814	-0.713488578	-0.670220259	-0.842592259	2.345104662	0.188425032	0.439462999	-0.50178437	-1.443868764	-1.070556004	-0.545096162
-0.804348643	1.156974916	2.171527717	1.825439172	1.105318189	1.009990169	0.300773842	0.085246759	1.545263217	1.568142731	0.678771572	-0.188425032	1.240815502	1.616536998	2.171527717	-0.085246759	-0.704730028	-0.661717677	0.696025208	0.722302208	0.882109877	-1.33442315	-1.321182026	0.859924779	-0.87367081	1.332566211
0.500322766	0.223213218	-0.126347925	-0.409646587	0.862182757	0.678771572	0.571095686	-0.987557182	-0.998710851	0.003405752	-0.670220259	-0.571095686	1.993601218	0.417065588	-0.661717677	-0.555132042	0.852346618	-1.156974916	0.112627241	1.726602201	-1.862731867	-0.085246759	-0.25285968	-0.257736636	-0.407534012	-0.075601244
-0.057930049	-0.74010031	-1.240815502	-0.365586148	1.270787244	0.462083086	-0.484942137	0.424507616	-0.237202109	-0.126347925	1.642224543	-0.010217413	-0.209267873	-0.237202109	-0.670220259	-0.424507616	0.343824517	-0.923055543	0.704730028	1.669043821	-0.051108415	-1.318010897	0.161195105	-1.645767305	-0.204399359	-1.514324716
0.7490877	0.998710851	-1.568142731	0.085246759	-1.545263217	-2.171527717	-1.403975696	-0.842592259	-0.661717677	-0.998710851	-0.823319923	-0.804348643	-1.009990169	0.508057465	-1.080563549	-0.365586148	-0.098927729	-0.785662535	-0.223213218	-0.696025208	0.230202032	0.181496015	-0.175559145	-0.2969845	-0.361783097	-0.170767252
0.579132162	-0.852346618	-0.380190046	-0.071581727	-1.616536998	0.933535639	0.146974467	-0.555132042	0.892205847	-0.484942137	0.394875486	-0.976525035	-1.545263217	-0.365586148	-1.902810954	-1.757666049	-0.696025208	2.045954276	0.678771572	-0.687372812	1.460977052	-0.051108415	1.379929715	-1.457387607	1.321182026	-0.945051139
0.160759774	0.758136008	2.045954276	1.068431117	1.441453795	1.301946185	1.726602201	0.35105981	1.946202375	1.726602201	0.078412413	0.030656506	0.293654744	1.009990169	0.174575701	-0.872103029	0.579132162	-0.944119285	-0.83291742	0.09208509	-1.170380633	0.74010031	-1.499631123	0.50178437	-1.225627238	1.344125766
-0.987557182	0.023842473	0.272384894	1.616536998	0.579132162	0.237202109	-0.611662814	0.704730028	-0.785662535	-0.329407333	-1.117953259	1.862731867	1.403975696	-0.523619123	1.460977052	-0.933535639	1.021399468	-0.595318735	-0.823319923	1.757666049	-0.628171949	0.595318735	-1.379929715	-0.567136467	-1.593218818	0.512521249
-2.998020796	-1.726602201	-0.998710851	0.611662814	0.230202032	0.439462999	-1.143773961	0.293654744	-1.669043821	-0.358313528	2.468001988	-0.619896262	-0.223213218	-2.045954276	0.336607179	-1.726602201	2.468001988	-0.258273739	-0.813797671	-0.678771572	-0.823319923	-1.301946185	-0.755258053	-1.298913446	-1.309966537	-1.177060462
0.531447525	0.508057465	0.293654744	-0.272384894	-0.051108415	0.531447525	0.010217413	-0.167663737	0.7490877	-1.032943298	-0.105775004	0.160759774	0.112627241	0.998710851	-0.508057465	1.523165155	-0.687372812	-1.143773961	-0.804348643	0.023842473	-1.726602201	0.611662814	1.245886611	0.104040162	1.113399888	-0.578260124
1.385954264	0.776421761	-0.477294855	1.946202375	0.670220259	-0.500322766	0.119484771	0.636490883	0.91267586	1.616536998	1.068431117	-1.226239142	0.804348643	0.51582268	1.270787244	0.571095686	0.469675385	1.946202375	0.484942137	-0.670220259	0.923055543	-0.300773842	-0.718104214	1.593218818	0.137327255	1.457387607
1.068431117	0.823319923	0.279460686	-0.181496015	-0.523619123	0.619896262	0.424507616	0.653262666	-0.209267873	0.387522319	-0.923055543	0.500322766	-0.500322766	1.130769373	0.653262666	0.976525035	-0.678771572	0.380190046	-0.794970891	-0.661717677	1.825439172	1.009990169	0.247988731	0.366827564	0.306865978	0.123044875
-0.394875486	1.056453949	-0.251237576	-1.669043821	0.424507616	0.322224522	1.48107362	1.351202935	0.469675385	-1.211918765	-0.293654744	0.322224522	-0.153863466	1.318010897	0.209267873	1.422465003	0.071581727	1.33442315	0.085246759	-0.653262666	0.976525035	1.422465003	0.859924779	-0.422971049	0.68788465	-0.681916262
-0.010217413	0.365586148	-0.500322766	-0.237202109	-0.722302208	-1.080563549	1.351202935	1.032943298	-1.130769373	-1.156974916	-0.603470624	0.965610478	-0.944119285	-0.064754379	0.539308633	0.954809756	-0.670220259	2.171527717	-0.785662535	0.731172307	1.130769373	1.068431117	-0.204399359	0.767875414	0.075601244	0.887583941
0.998710851	-1.368372038	0.51582268	-0.133217035	0.492617885	0.085246759	-0.044289159	0.508057465	-0.611662814	0.064754379	0.523619123	0.35105981	0.244213829	-1.993601218	0.265322712	1.368372038	0.944119285	0.365586148	0.230202032	-0.6448541	0.017029548	0.823319923	-1.839012341	1.404818254	-0.880606067	2.19381673
1.318010897	0.315058297	-0.315058297	0.902393588	-0.258273739	-1.021399468	-0.133217035	-0.258273739	0.661717677	0.209267873	1.862731867	-1.009990169	0.372878156	-0.628171949	1.825439172	0.587206217	0.902393588	0.571095686	0.954809756	-0.636490883	0.523619123	-0.365586148	-1.703298394	0.693877643	-1.288016806	1.610243846
1.545263217	0.300773842	0.43197323	-0.678771572	0.35105981	-1.385954264	1.211918765	1.422465003	0.153863466	-0.265322712	-0.579132162	1.351202935	0.547203211	0.279460686	0.329407333	0.696025208	0.794970891	0.322224522	-0.064754379	0.35105981	1.591873889	2.171527717	0.189959501	-0.33669542	0.132563492	-0.392193489
0.469675385	1.790524917	1.080563549	0.119484771	1.301946185	0.167663737	-0.842592259	-0.531447525	-0.010217413	1.068431117	0.628171949	-0.09208509	0.842592259	1.642224543	1.523165155	-0.044289159	0.508057465	-1.130769373	-0.776421761	0.336607179	1.170380633	0.987557182	-0.534175181	-1.892830498	-1.087454134	-2.24947787
0.6448541	2.468001988	-0.057930049	-0.078412413	1.130769373	0.794970891	-0.7490877	-0.611662814	2.345104662	1.211918765	0.603470624	-0.307908216	0.852346618	1.825439172	-0.098927729	-0.523619123	-0.661717677	-1.117953259	0.167663737	-0.628171949	-1.523165155	-0.571095686	-1.266670675	-0.930396703	-1.839012341	-0.361783097
-0.387522319	-0.315058297	0.030656506	0.469675385	0.563095926	0.023842473	0.91267586	0.492617885	-0.343824517	-0.704730028	1.105318189	-0.202310601	0.023842473	-0.794970891	-0.722302208	-0.469675385	1.143773961	1.669043821	0.91267586	0.003405752	-0.010217413	0.380190046	-0.402410019	-0.233410628	-0.567136467	0.180355072
-0.258273739	-0.153863466	-1.616536998	0.477294855	-1.591873889	0.539308633	-1.993601218	0.195363108	-1.211918765	-1.226239142	1.523165155	2.045954276	-2.345104662	0.119484771	-1.441453795	-1.697120332	-0.653262666	-0.603470624	-0.767246816	1.862731867	-1.697120332	-0.469675385	-1.205858798	-0.247988731	-1.392266183	0.755258053
0.126347925	0.804348643	-0.35105981	-1.385954264	0.010217413	-1.441453795	1.403975696	1.021399468	-1.48107362	-1.403975696	-0.794970891	0.731172307	-1.156974916	0.167663737	1.318010897	1.286210621	0.085246759	1.790524917	-0.758136008	-0.619896262	1.270787244	1.286210621	-0.998024621	0.507145502	-0.793485023	1.122216862
-1.255660378	1.591873889	-0.767246816	-0.492617885	-1.184000049	1.403975696	0.336607179	-0.251237576	0.265322712	-0.539308633	-1.080563549	-1.993601218	-1.255660378	1.211918765	0.051108415	1.255660378	1.032943298	0.188425032	1.080563549	0.902393588	2.345104662	1.092857156	-0.550581047	1.288016806	0.061406116	1.177060462
-2.468001988	0.661717677	-0.713488578	0.258273739	-0.998710851	-0.923055543	-0.315058297	-0.279460686	0.852346618	-0.244213829	-0.372878156	-0.380190046	-0.83291742	0.010217413	-1.403975696	-0.153863466	0.209267873	-0.539308633	0.251237576	0.611662814	-0.146974467	-0.153863466	-0.793485023	0.118289797	-0.813038723	0.664154647
-1.021399468	0.923055543	-0.181496015	0.153863466	-0.153863466	-1.568142731	-0.251237576	-0.322224522	0.965610478	0.174575701	-0.611662814	-0.300773842	-0.563095926	0.358313528	-1.117953259	-0.216235289	-0.6448541	0.140092436	0.595318735	-0.611662814	-0.587206217	0.417065588	-1.392266183	1.576643448	-0.33669542	1.985570999
-1.143773961	0.409646587	1.105318189	0.713488578	0.944119285	-0.477294855	-0.424507616	0.140092436	0.687372812	0.882109877	-0.358313528	0.402250065	-0.037471962	-0.010217413	1.422465003	0.758136008	-0.636490883	0.181496015	-0.7490877	-0.603470624	0.678771572	1.130769373	0.78703433	-0.272404862	0.799968905	-0.887583941
-0.923055543	0.492617885	-1.009990169	-0.794970891	0.209267873	-1.211918765	-0.722302208	1.117953259	-0.160759774	-0.105775004	0.098927729	1.068431117	0.43197323	0.892205847	1.545263217	1.642224543	0.174575701	1.523165155	-0.74010031	-0.003405752	1.286210621	0.758136008	0.998024621	0.351721572	1.005822542	-0.50178437
-1.068431117	-0.7490877	0.35105981	-0.387522319	0.51582268	-0.6448541	-0.409646587	-0.098927729	-0.023842473	1.130769373	-0.202310601	1.902810954	-1.117953259	-0.653262666	-0.195363108	0.43197323	1.044626445	1.105318189	0.265322712	0.119484771	-2.645701413	-0.223213218	-0.2969845	-1.593218818	-0.780616221	-1.985570999
-0.862182757	-0.237202109	0.258273739	0.017029548	0.387522319	-0.74010031	0.051108415	-0.45451733	-0.153863466	0.394875486	-0.230202032	1.825439172	-0.794970891	0.6448541	-0.713488578	0.279460686	1.642224543	0.286550499	1.568142731	0.595318735	-2.104600628	-0.307908216	-0.277307168	-0.839604913	-0.640792894	-1.005822542
-0.83291742	0.160759774	0.547203211	0.223213218	0.954809756	-1.170380633	0.446977502	-0.446977502	-0.286550499	0.823319923	1.044626445	0.6448541	0.160759774	-0.202310601	-0.181496015	-0.098927729	-0.628171949	-0.064754379	1.105318189	-0.595318735	-1.568142731	-0.174575701	-1.430608769	0.25285968	-1.298913446	1.309966537
-0.954809756	0.477294855	-0.133217035	0.209267873	0.307908216	-1.616536998	-0.336607179	-0.547203211	0.704730028	-0.272384894	-0.661717677	0.767246816	-0.758136008	-0.508057465	-0.704730028	-0.167663737	-0.619896262	0.071581727	0.140092436	-0.587206217	-1.790524917	0.195363108	-0.693877643	1.037645711	-0.223719569	1.158391438
-1.270787244	-0.713488578	-1.117953259	-0.044289159	-0.954809756	0.216235289	-0.571095686	1.368372038	-0.804348643	0.372878156	-1.757666049	1.460977052	-1.044626445	-0.223213218	0.477294855	1.211918765	0.030656506	1.009990169	0.813797671	-0.579132162	2.171527717	1.240815502	-0.712008503	1.745032084	0.422971049	1.645767305
0.661717677	-0.037471962	-0.051108415	-1.301946185	-0.322224522	-0.286550499	-0.661717677	0.619896262	-1.143773961	0.358313528	0.167663737	0.804348643	1.197842699	-0.7490877	-0.230202032	1.044626445	-0.611662814	0.279460686	-0.140092436	0.987557182	0.670220259	1.385954264	-0.887583941	-2.596561824	-1.544734294	-3.108053588
-1.902810954	-1.441453795	-1.301946185	0.037471962	-0.902393588	-1.351202935	-1.48107362	0.064754379	-0.216235289	-1.092857156	0.823319923	1.080563549	-2.468001988	0.230202032	-1.211918765	0.372878156	0.230202032	-0.380190046	1.946202375	-0.571095686	-1.184000049	-0.030656506	0.287131937	-0.346704194	0.123044875	-0.658280641
-0.91267586	-0.258273739	0.140092436	-0.872103029	-0.462083086	-0.944119285	0.244213829	0.446977502	-0.954809756	-0.078412413	-1.726602201	0.852346618	-0.343824517	-1.092857156	-0.030656506	1.105318189	-0.603470624	-0.153863466	-0.731172307	0.804348643	0.293654744	0.636490883	0.646600133	0.523317542	0.806486593	-0.161195105
-1.523165155	0.329407333	0.439462999	-0.446977502	-0.587206217	-0.636490883	0.167663737	2.045954276	0.804348643	-1.501786817	-0.409646587	1.33442315	0.713488578	-0.380190046	-0.336607179	1.790524917	1.757666049	2.345104662	-0.722302208	0.343824517	-0.258273739	0.933535639	-0.780616221	1.664336522	0.321744911	1.664336522
1.270787244	-1.170380633	-0.636490883	-0.539308633	-0.45451733	-1.197842699	0.329407333	1.33442315	-0.251237576	-0.51582268	-1.009990169	-1.318010897	-1.080563549	-0.462083086	-1.270787244	-0.409646587	-0.595318735	0.057930049	0.153863466	-0.563095926	-0.492617885	0.307908216	0.658280641	-0.813038723	0.417814344	-1.443868764
0.842592259	-0.424507616	0.484942137	0.293654744	-0.35105981	-0.078412413	-0.071581727	-0.492617885	0.523619123	0.902393588	-1.697120332	1.501786817	-0.653262666	-1.545263217	-0.409646587	-0.91267586	0.696025208	-0.976525035	-0.713488578	1.616536998	-0.539308633	-0.057930049	0.567136467	-0.03305008	0.464646597	-0.572689437
1.009990169	0.133217035	1.902810954	0.133217035	1.545263217	-0.146974467	1.993601218	-0.776421761	0.767246816	0.7490877	-0.776421761	0.272384894	-0.071581727	0.300773842	1.080563549	1.946202375	0.813797671	0.119484771	0.174575701	1.568142731	0.51582268	-0.563095926	-0.51791185	0.180355072	-0.50178437	0.387100601
0.636490883	-1.697120332	0.071581727	-1.862731867	1.568142731	-1.068431117	0.628171949	0.230202032	-0.09208509	-0.595318735	-0.424507616	-2.249880663	-0.731172307	-1.156974916	-0.547203211	-1.669043821	-0.587206217	-0.044289159	-0.704730028	-0.555132042	-0.758136008	-0.202310601	-0.85311238	0.428139025	-0.767875414	0.937698749
0.987557182	-0.661717677	-0.167663737	-0.380190046	-0.265322712	-0.704730028	0.555132042	0.678771572	-0.230202032	0.523619123	-1.226239142	-1.33442315	-0.804348643	-1.946202375	-0.112627241	-0.758136008	0.785662535	-0.329407333	-0.696025208	1.351202935	-0.500322766	-0.579132162	0.35674782	-0.589455798	0.165979278	-1.062220505
-1.460977052	-0.279460686	1.441453795	1.270787244	0.653262666	0.160759774	1.318010897	0.153863466	0.409646587	-0.767246816	-0.571095686	2.249880663	-0.202310601	0.402250065	0.272384894	-1.286210621	-0.579132162	0.794970891	1.825439172	-0.030656506	-0.923055543	-1.286210621	1.131121951	-0.901671045	0.967421566	-1.952764915
1.642224543	-1.156974916	-1.080563549	-0.852346618	0.74010031	-1.044626445	-0.579132162	0.628171949	0.484942137	-0.43197323	-1.669043821	0.872103029	-0.126347925	-1.902810954	0.044289159	-1.642224543	0.678771572	-0.181496015	2.998020796	-0.547203211	-0.43197323	-1.270787244	0.806486593	-0.042498014	0.742759799	-0.730376506
-0.365586148	1.211918765	-0.462083086	0.872103029	-0.944119285	-0.539308633	-0.587206217	0.713488578	0.998710851	0.223213218	0.872103029	-0.064754379	0.153863466	1.726602201	1.790524917	1.226239142	-0.571095686	0.293654744	0.43197323	-0.539308633	-0.380190046	-1.255660378	0.099295118	1.309966537	0.62349896	0.774230107
