AC233960.1_FG002	AC233960.1_FG003	GRMZM2G021270	GRMZM2G034876	GRMZM2G035213	GRMZM2G046909	GRMZM2G092749	GRMZM2G092959	GRMZM2G108087	GRMZM2G108829	GRMZM2G108996	GRMZM2G150363	GRMZM2G150374	GRMZM2G167431	GRMZM2G179147	GRMZM2G181637	GRMZM2G317738	GRMZM2G325001	GRMZM2G325019	GRMZM2G325038	GRMZM2G339499	GRMZM2G347836	GRMZM5G861093
0.587206217	1.009990169	-0.785662535	0.160759774	0.500322766	0.365586148	0.713488578	0.722302208	0.216235289	0.044289159	-0.146974467	0.078412413	1.48107362	0.202310601	-0.43197323	-0.244213829	0.523619123	-0.785662535	0.492617885	1.270787244	0.933535639	0.508057465	0.322224522
1.301946185	0.202310601	-0.09208509	1.143773961	0.555132042	0.83291742	0.343824517	0.462083086	-0.670220259	0.661717677	0.823319923	-0.223213218	-1.422465003	1.422465003	-0.387522319	0.852346618	0.43197323	0.230202032	2.045954276	-0.188425032	1.568142731	1.286210621	1.862731867
-0.954809756	0.563095926	-0.587206217	-1.351202935	-1.092857156	-1.545263217	-0.119484771	-0.636490883	1.286210621	-0.923055543	-0.126347925	0.300773842	0.181496015	-0.555132042	0.174575701	0.842592259	0.167663737	-0.531447525	-1.591873889	-1.021399468	0.579132162	-1.044626445	0.140092436
1.130769373	-1.092857156	0.636490883	0.167663737	-1.068431117	1.568142731	-0.45451733	0.174575701	-1.33442315	0.484942137	0.35105981	0.976525035	1.068431117	-0.611662814	0.619896262	1.226239142	0.387522319	-0.153863466	1.669043821	-0.322224522	-0.83291742	0.188425032	0.785662535
-0.293654744	-0.670220259	1.009990169	0.492617885	-1.032943298	0.976525035	-0.071581727	-0.09208509	-1.403975696	0.539308633	-0.181496015	0.547203211	0.265322712	0.051108415	1.240815502	1.021399468	0.998710851	1.351202935	0.987557182	0.167663737	-0.823319923	-1.385954264	0.933535639
-1.184000049	-0.794970891	-0.258273739	-0.409646587	-1.255660378	1.33442315	0.394875486	2.104600628	0.785662535	1.501786817	-1.501786817	-0.823319923	-0.017029548	0.023842473	-0.105775004	1.403975696	0.372878156	-0.057930049	0.933535639	-0.998710851	-0.010217413	-0.188425032	-0.409646587
0.051108415	1.286210621	-0.230202032	1.545263217	-0.017029548	-0.078412413	-0.017029548	-0.258273739	-0.409646587	-1.48107362	-0.329407333	-0.813797671	0.661717677	1.130769373	0.272384894	0.424507616	0.6448541	-0.424507616	0.160759774	1.211918765	1.441453795	1.092857156	-0.195363108
0.258273739	0.112627241	-0.944119285	-0.372878156	1.726602201	0.998710851	0.892205847	0.010217413	2.998020796	-0.133217035	-0.174575701	0.462083086	0.223213218	0.146974467	0.394875486	0.882109877	1.616536998	0.272384894	-0.7490877	1.422465003	0.492617885	2.104600628	0.954809756
1.068431117	0.286550499	-0.146974467	1.080563549	1.48107362	-0.954809756	1.170380633	1.48107362	-1.368372038	1.568142731	-0.611662814	1.184000049	-1.825439172	0.531447525	0.202310601	-0.469675385	0.74010031	0.279460686	0.872103029	0.731172307	-0.813797671	1.368372038	-1.143773961
-0.030656506	-0.776421761	0.017029548	0.923055543	-0.492617885	-0.279460686	0.477294855	0.300773842	-1.568142731	-0.09208509	0.785662535	-0.804348643	-0.105775004	-0.365586148	0.09208509	-0.555132042	-0.571095686	-1.197842699	-0.153863466	-0.804348643	-0.804348643	-0.595318735	0.35105981
0.237202109	0.704730028	-0.882109877	-0.343824517	0.6448541	0.713488578	-0.315058297	-0.387522319	-0.508057465	-1.044626445	-0.051108415	0.713488578	0.704730028	-0.965610478	0.153863466	0.167663737	-0.322224522	-1.184000049	-0.571095686	0.944119285	-0.017029548	0.119484771	1.790524917
0.446977502	1.092857156	0.223213218	-0.619896262	-0.071581727	-0.133217035	-0.670220259	-0.45451733	0.6448541	-0.872103029	0.216235289	0.842592259	0.852346618	-0.322224522	2.104600628	1.318010897	0.595318735	0.174575701	-0.547203211	1.642224543	-0.794970891	-0.078412413	0.687372812
0.6448541	0.230202032	0.315058297	0.336607179	-1.286210621	-0.315058297	0.687372812	0.661717677	0.078412413	0.653262666	0.343824517	2.171527717	0.402250065	0.064754379	-1.825439172	0.539308633	-0.146974467	-0.804348643	1.197842699	-1.825439172	0.023842473	0.872103029	0.892205847
0.767246816	0.380190046	-0.523619123	-0.767246816	-0.813797671	0.358313528	-0.230202032	-0.892205847	0.661717677	-0.044289159	-0.882109877	0.823319923	-0.35105981	1.902810954	0.037471962	0.293654744	0.628171949	-1.170380633	0.587206217	0.372878156	-0.785662535	0.230202032	0.731172307
-0.322224522	0.83291742	0.6448541	-0.852346618	0.030656506	0.251237576	0.976525035	-0.998710851	0.030656506	0.523619123	0.322224522	1.009990169	0.105775004	0.085246759	0.661717677	-1.568142731	0.539308633	-1.156974916	1.056453949	-0.813797671	-0.776421761	1.197842699	-1.130769373
-0.174575701	-0.508057465	-0.619896262	-0.439462999	-0.571095686	1.545263217	1.270787244	0.105775004	-0.167663737	-0.329407333	2.249880663	-0.023842473	0.998710851	-0.653262666	1.616536998	0.595318735	0.112627241	0.804348643	2.468001988	0.153863466	1.825439172	-0.722302208	-1.117953259
-1.211918765	-1.184000049	1.385954264	0.300773842	0.678771572	1.105318189	2.468001988	0.336607179	1.825439172	-0.571095686	0.174575701	-0.794970891	-0.439462999	0.842592259	-0.628171949	1.009990169	-0.547203211	-1.143773961	0.057930049	-1.460977052	-0.064754379	0.776421761	1.068431117
-0.882109877	-1.790524917	-0.7490877	-0.687372812	-1.460977052	1.068431117	-1.523165155	0.579132162	0.842592259	-0.83291742	-0.954809756	-0.785662535	1.044626445	-0.394875486	1.080563549	0.713488578	-0.696025208	0.003405752	1.993601218	0.51582268	0.439462999	-0.965610478	-1.105318189
1.568142731	0.35105981	1.197842699	0.872103029	1.270787244	0.539308633	0.133217035	-0.547203211	0.181496015	-0.174575701	0.563095926	-0.776421761	1.33442315	1.825439172	1.568142731	1.368372038	1.105318189	1.170380633	1.523165155	2.045954276	-0.767246816	1.351202935	-1.092857156
-0.188425032	1.441453795	-0.160759774	-1.48107362	-1.009990169	0.010217413	-0.539308633	0.057930049	-0.417065588	1.862731867	-0.636490883	1.286210621	-1.255660378	-1.48107362	0.954809756	-0.492617885	-0.078412413	0.051108415	0.167663737	-1.568142731	0.776421761	-1.422465003	-1.080563549
-0.265322712	-0.336607179	-0.965610478	-0.704730028	0.45451733	-1.946202375	-1.862731867	-0.563095926	-0.704730028	-0.987557182	0.439462999	-0.767246816	0.417065588	0.300773842	0.91267586	-0.105775004	-1.226239142	0.882109877	0.188425032	1.021399468	1.460977052	0.933535639	-1.068431117
-1.130769373	0.539308633	-1.862731867	-1.441453795	0.563095926	-0.804348643	-0.882109877	-1.009990169	-0.998710851	-1.726602201	0.064754379	-0.160759774	0.064754379	-1.197842699	0.670220259	-1.068431117	-1.184000049	0.508057465	-0.628171949	-0.244213829	0.272384894	-0.293654744	-0.258273739
0.322224522	0.272384894	-1.902810954	-1.270787244	-0.424507616	-1.318010897	-0.003405752	0.223213218	0.167663737	-1.33442315	0.209267873	-0.126347925	0.670220259	0.195363108	-1.368372038	-1.422465003	-1.286210621	-0.767246816	-0.587206217	0.547203211	0.209267873	1.642224543	-0.003405752
0.307908216	0.258273739	0.998710851	0.696025208	0.619896262	1.441453795	1.422465003	1.301946185	1.726602201	0.954809756	0.636490883	-0.758136008	1.032943298	0.380190046	0.023842473	0.35105981	1.993601218	2.249880663	0.484942137	-0.83291742	-0.358313528	1.270787244	0.167663737
-0.523619123	0.078412413	-0.696025208	0.279460686	0.051108415	1.902810954	0.523619123	-0.078412413	0.098927729	0.085246759	1.170380633	0.731172307	-0.944119285	0.813797671	0.813797671	1.117953259	-0.037471962	-0.258273739	-0.140092436	2.645701413	-0.230202032	0.611662814	0.696025208
1.021399468	0.181496015	-0.653262666	2.045954276	-0.272384894	-1.032943298	1.591873889	-1.044626445	-1.032943298	-0.722302208	2.998020796	0.813797671	1.669043821	-0.563095926	0.976525035	0.500322766	-1.545263217	2.645701413	-1.156974916	1.33442315	-0.758136008	1.318010897	-1.056453949
0.146974467	0.804348643	-0.661717677	-1.286210621	-1.422465003	-0.823319923	-0.279460686	0.146974467	1.460977052	-0.862182757	0.653262666	-0.7490877	-2.104600628	-0.43197323	0.160759774	-0.112627241	0.258273739	0.365586148	-0.882109877	-0.119484771	0.767246816	-1.211918765	-0.329407333
1.902810954	1.825439172	0.064754379	-0.51582268	1.642224543	-0.023842473	0.119484771	-0.174575701	1.226239142	0.813797671	0.023842473	1.460977052	1.545263217	1.170380633	0.776421761	0.987557182	1.044626445	1.092857156	0.244213829	1.757666049	-0.7490877	0.653262666	-0.023842473
-1.790524917	-0.279460686	1.862731867	0.286550499	0.696025208	0.882109877	0.722302208	-0.195363108	1.255660378	0.439462999	1.726602201	-0.74010031	-0.7490877	0.098927729	0.484942137	0.372878156	1.197842699	0.329407333	0.358313528	0.174575701	-0.74010031	0.477294855	0.244213829
0.010217413	-1.255660378	-0.272384894	-1.790524917	-0.731172307	-0.563095926	0.484942137	0.085246759	0.603470624	0.531447525	-0.417065588	-0.731172307	0.112627241	-0.181496015	1.422465003	0.209267873	-0.484942137	1.226239142	-1.523165155	0.343824517	-0.731172307	-1.501786817	0.402250065
-1.156974916	0.579132162	0.882109877	-0.823319923	0.611662814	-0.892205847	0.823319923	0.696025208	1.270787244	0.704730028	0.492617885	1.368372038	-0.611662814	0.358313528	-0.678771572	-0.813797671	-1.044626445	1.156974916	0.628171949	0.500322766	-0.722302208	-0.45451733	2.045954276
0.244213829	-1.946202375	0.611662814	1.156974916	1.032943298	1.197842699	-0.387522319	0.7490877	-0.188425032	0.417065588	-0.315058297	0.43197323	0.976525035	-0.336607179	0.531447525	1.032943298	0.329407333	0.160759774	0.35105981	-0.365586148	-0.365586148	-0.91267586	-1.044626445
0.579132162	1.197842699	-0.722302208	-0.119484771	0.539308633	-0.237202109	1.946202375	-0.293654744	-1.117953259	0.223213218	-0.619896262	0.017029548	0.251237576	-0.202310601	0.987557182	1.184000049	0.202310601	0.394875486	-0.387522319	0.6448541	0.230202032	0.223213218	1.270787244
0.365586148	-0.531447525	0.653262666	0.329407333	-0.023842473	-0.402250065	-0.272384894	-0.044289159	-0.078412413	1.825439172	0.244213829	1.545263217	1.286210621	-0.195363108	0.45451733	0.017029548	0.044289159	-0.35105981	1.33442315	-0.882109877	0.713488578	0.882109877	1.591873889
0.329407333	0.587206217	0.7490877	0.424507616	-1.669043821	0.315058297	0.098927729	1.568142731	-0.057930049	-1.403975696	-1.523165155	-0.722302208	0.098927729	1.240815502	-0.91267586	-0.776421761	1.021399468	-0.7490877	1.117953259	-0.35105981	-0.713488578	0.336607179	-0.181496015
0.892205847	0.322224522	1.068431117	0.678771572	-0.661717677	-0.696025208	0.547203211	-0.098927729	-0.010217413	-0.402250065	1.48107362	-0.713488578	-0.279460686	-0.174575701	-1.044626445	-2.645701413	1.286210621	-0.492617885	0.223213218	0.722302208	-0.704730028	2.468001988	-0.293654744
0.209267873	0.603470624	-0.044289159	-0.547203211	-0.523619123	-0.09208509	0.409646587	0.670220259	0.071581727	0.409646587	1.642224543	-0.704730028	-0.484942137	-0.112627241	0.555132042	-0.286550499	0.670220259	0.209267873	-0.336607179	-0.037471962	0.7490877	-1.460977052	-0.343824517
-0.539308633	-0.74010031	-0.365586148	-1.009990169	0.484942137	-2.171527717	0.037471962	-1.422465003	-1.862731867	-1.946202375	0.09208509	0.678771572	-0.785662535	-1.862731867	0.140092436	0.439462999	-1.591873889	-0.6448541	-0.872103029	0.216235289	0.098927729	-0.713488578	-1.032943298
-0.785662535	1.501786817	1.170380633	-1.368372038	0.477294855	-0.83291742	0.539308633	-0.216235289	1.902810954	1.226239142	0.167663737	0.523619123	-1.616536998	-0.209267873	-0.146974467	0.057930049	-0.619896262	0.595318735	0.051108415	0.595318735	-0.696025208	-0.153863466	1.616536998
-0.195363108	0.492617885	0.696025208	-0.987557182	-0.167663737	-0.105775004	-0.987557182	0.003405752	1.403975696	0.078412413	-0.133217035	0.286550499	-1.862731867	-0.785662535	-0.500322766	-0.030656506	-1.385954264	1.301946185	-0.188425032	0.286550499	-0.687372812	-1.117953259	-1.021399468
0.085246759	0.446977502	-0.852346618	0.133217035	0.704730028	-0.003405752	0.767246816	-0.023842473	-0.098927729	-0.126347925	-0.731172307	-0.322224522	-0.265322712	-0.687372812	0.6448541	-0.010217413	-0.272384894	1.902810954	0.202310601	0.477294855	0.842592259	-0.167663737	-0.010217413
0.358313528	0.064754379	-0.842592259	-0.329407333	0.387522319	0.670220259	-0.064754379	-0.017029548	1.080563549	1.056453949	-1.009990169	-0.696025208	-1.105318189	0.174575701	0.571095686	1.422465003	-0.010217413	1.143773961	-0.462083086	0.813797671	0.343824517	-0.417065588	0.603470624
-0.696025208	-0.722302208	0.394875486	1.021399468	0.071581727	1.523165155	-0.188425032	0.813797671	-0.153863466	0.619896262	0.43197323	1.523165155	-0.336607179	0.794970891	0.731172307	0.731172307	0.731172307	0.477294855	0.776421761	0.523619123	1.211918765	-0.216235289	0.722302208
-0.209267873	-0.188425032	-0.223213218	0.523619123	0.307908216	-0.202310601	-0.160759774	-0.587206217	-0.43197323	0.181496015	0.83291742	0.767246816	0.653262666	0.402250065	1.545263217	0.872103029	0.195363108	1.105318189	-0.237202109	1.197842699	2.645701413	-0.579132162	1.946202375
-0.758136008	-0.704730028	0.09208509	-0.365586148	-1.351202935	-1.825439172	-0.223213218	0.555132042	-1.143773961	0.146974467	-0.230202032	-0.315058297	-0.91267586	-0.91267586	-0.852346618	-1.642224543	-0.933535639	2.045954276	0.704730028	0.446977502	-0.678771572	0.852346618	1.568142731
0.126347925	-0.619896262	0.417065588	0.098927729	-1.441453795	-0.181496015	0.439462999	0.758136008	-1.056453949	1.044626445	0.579132162	-0.687372812	-0.358313528	-0.892205847	0.307908216	-0.872103029	-1.009990169	0.83291742	0.09208509	-0.387522319	-0.670220259	0.603470624	2.468001988
0.547203211	-0.678771572	0.35105981	0.842592259	-0.126347925	0.555132042	0.322224522	0.394875486	0.223213218	0.555132042	-0.661717677	0.037471962	0.767246816	-0.258273739	0.119484771	0.523619123	-0.244213829	0.7490877	0.91267586	0.146974467	0.446977502	0.417065588	0.293654744
-0.469675385	-0.051108415	-0.539308633	-0.336607179	-0.547203211	-0.098927729	-1.044626445	-0.112627241	0.140092436	0.126347925	-0.547203211	0.030656506	-0.539308633	-1.117953259	0.003405752	-0.064754379	-0.628171949	1.270787244	-0.078412413	-0.071581727	0.804348643	0.272384894	0.462083086
-0.636490883	0.402250065	-1.568142731	0.078412413	1.197842699	-1.226239142	1.669043821	-0.202310601	1.130769373	-1.255660378	0.45451733	-0.678771572	-1.092857156	1.460977052	0.146974467	0.722302208	-1.056453949	-0.265322712	-0.555132042	1.591873889	1.545263217	1.156974916	0.098927729
-1.080563549	0.987557182	1.286210621	1.056453949	-1.318010897	0.492617885	-0.209267873	-0.300773842	-0.300773842	0.372878156	0.813797671	0.105775004	-0.678771572	0.140092436	0.500322766	0.258273739	0.126347925	0.6448541	0.105775004	-0.202310601	1.669043821	-0.010217413	0.987557182
1.080563549	-0.484942137	-1.044626445	-0.258273739	0.188425032	-1.286210621	-0.237202109	-1.056453949	-1.902810954	-1.197842699	-0.010217413	-0.670220259	-0.003405752	0.293654744	-0.469675385	0.322224522	-1.616536998	-1.130769373	-0.126347925	-0.098927729	-0.661717677	0.258273739	0.508057465
0.387522319	-1.351202935	0.336607179	0.209267873	-0.293654744	1.501786817	-0.380190046	0.902393588	-0.251237576	0.003405752	-0.722302208	0.987557182	-1.044626445	-1.226239142	-0.181496015	-0.237202109	-0.300773842	0.987557182	0.174575701	-0.6448541	-0.279460686	-1.130769373	-1.009990169
0.030656506	-0.91267586	-0.998710851	-0.670220259	0.133217035	-0.188425032	-1.130769373	-0.394875486	1.092857156	-0.882109877	0.872103029	0.531447525	0.071581727	-0.051108415	-0.380190046	2.345104662	-1.301946185	-0.713488578	-0.417065588	1.993601218	2.104600628	0.244213829	0.409646587
-0.078412413	-0.965610478	1.021399468	-0.976525035	-0.704730028	0.35105981	-0.09208509	-0.272384894	0.965610478	-0.051108415	0.998710851	0.619896262	-0.619896262	-0.508057465	0.126347925	0.133217035	-0.387522319	0.286550499	1.021399468	0.329407333	0.258273739	-0.133217035	-0.998710851
0.539308633	-0.636490883	1.211918765	-0.133217035	-1.184000049	0.105775004	0.064754379	0.965610478	0.704730028	0.209267873	-1.669043821	-0.167663737	-0.380190046	0.469675385	-0.74010031	-1.044626445	1.460977052	0.872103029	0.119484771	-1.286210621	0.244213829	1.255660378	2.249880663
-0.380190046	0.555132042	1.301946185	0.181496015	1.226239142	0.571095686	1.156974916	1.056453949	1.48107362	0.944119285	-1.056453949	-0.661717677	-0.965610478	0.462083086	-1.156974916	0.336607179	0.823319923	-1.117953259	0.146974467	-1.757666049	-0.160759774	0.181496015	0.023842473
-1.009990169	-1.211918765	0.813797671	0.188425032	-0.619896262	0.91267586	-0.842592259	0.923055543	-1.170380633	0.365586148	0.146974467	-0.653262666	0.209267873	-0.619896262	-0.547203211	0.387522319	0.508057465	-1.105318189	-0.713488578	0.209267873	0.595318735	-0.882109877	-0.071581727
0.51582268	0.017029548	1.117953259	-0.188425032	-1.044626445	0.424507616	0.902393588	-0.477294855	-0.223213218	-0.387522319	-1.270787244	-0.6448541	-0.998710851	0.603470624	-0.823319923	-1.351202935	0.279460686	-0.188425032	-0.862182757	-1.669043821	0.315058297	0.74010031	2.345104662
1.33442315	0.409646587	1.270787244	-0.265322712	-0.998710851	0.722302208	2.249880663	1.318010897	0.492617885	0.862182757	-0.35105981	-0.09208509	-0.188425032	0.713488578	1.270787244	0.315058297	0.417065588	-0.098927729	-0.636490883	-0.976525035	0.731172307	-1.48107362	2.998020796
1.156974916	0.484942137	0.462083086	0.223213218	0.265322712	0.51582268	-0.944119285	-1.170380633	0.611662814	-0.661717677	-0.785662535	-0.636490883	-0.365586148	-0.188425032	0.188425032	1.697120332	1.092857156	-1.092857156	-1.351202935	0.539308633	0.071581727	-0.329407333	-0.279460686
-0.492617885	0.611662814	-0.872103029	0.531447525	1.568142731	0.579132162	0.35105981	-1.825439172	0.300773842	-0.484942137	1.591873889	1.301946185	0.785662535	0.902393588	1.184000049	-0.322224522	0.704730028	-0.030656506	-0.823319923	1.902810954	1.993601218	-1.170380633	1.184000049
-0.91267586	0.307908216	0.484942137	0.258273739	0.547203211	1.270787244	1.255660378	0.794970891	1.351202935	1.33442315	0.279460686	0.023842473	-0.954809756	-0.944119285	-0.358313528	0.279460686	0.603470624	-1.080563549	0.6448541	-1.726602201	1.48107362	-0.776421761	-0.987557182
-0.862182757	1.255660378	0.661717677	-0.603470624	-0.794970891	0.023842473	-0.653262666	-0.030656506	0.91267586	2.249880663	1.184000049	-0.174575701	-0.387522319	0.167663737	-1.501786817	-2.249880663	1.403975696	0.153863466	2.171527717	-0.126347925	0.603470624	1.403975696	0.563095926
0.713488578	0.293654744	-0.336607179	1.068431117	0.687372812	1.460977052	0.987557182	0.322224522	1.993601218	0.965610478	1.825439172	0.402250065	0.842592259	-0.343824517	1.301946185	0.954809756	1.226239142	-0.209267873	1.301946185	1.240815502	0.174575701	-0.030656506	0.372878156
1.697120332	1.368372038	0.188425032	0.555132042	1.351202935	1.130769373	0.628171949	0.653262666	0.767246816	0.892205847	-0.112627241	-0.628171949	1.211918765	0.223213218	-0.153863466	1.825439172	2.249880663	-1.068431117	0.424507616	-0.477294855	1.032943298	0.595318735	-0.976525035
0.508057465	0.74010031	-0.216235289	-0.611662814	-0.954809756	-0.439462999	-1.825439172	0.776421761	0.852346618	-0.153863466	-0.804348643	0.35105981	0.322224522	0.785662535	0.078412413	0.628171949	0.409646587	-1.056453949	-1.460977052	-0.010217413	-0.653262666	-0.842592259	1.021399468
-0.462083086	-0.882109877	-0.628171949	0.010217413	0.579132162	0.272384894	0.446977502	-0.933535639	0.409646587	-1.301946185	-0.343824517	0.446977502	-1.156974916	-0.417065588	1.105318189	-0.462083086	-0.611662814	-1.044626445	-0.579132162	-0.933535639	2.045954276	0.051108415	-0.965610478
0.661717677	0.394875486	0.446977502	-1.143773961	-1.757666049	-0.7490877	-0.571095686	1.790524917	0.74010031	1.422465003	-0.758136008	-0.619896262	0.051108415	-0.223213218	-0.571095686	-1.105318189	1.568142731	0.523619123	1.270787244	-0.7490877	-0.6448541	-0.823319923	0.286550499
0.595318735	0.794970891	-0.167663737	1.48107362	1.318010897	0.417065588	0.402250065	1.460977052	0.758136008	1.068431117	-0.244213829	-0.611662814	-0.085246759	0.696025208	-1.902810954	0.619896262	0.976525035	-0.587206217	0.731172307	-2.249880663	0.417065588	-0.230202032	-0.954809756
0.417065588	-1.197842699	1.105318189	1.368372038	0.424507616	0.6448541	1.757666049	0.687372812	-0.174575701	1.197842699	1.044626445	-0.603470624	-1.009990169	-0.83291742	-0.365586148	-1.726602201	0.892205847	-0.279460686	1.255660378	-0.713488578	1.616536998	1.993601218	0.670220259
-1.385954264	0.336607179	2.468001988	0.146974467	1.255660378	0.944119285	0.661717677	0.6448541	-0.804348643	0.023842473	1.143773961	1.902810954	1.697120332	-0.071581727	0.329407333	-0.380190046	2.645701413	-0.023842473	0.852346618	-0.872103029	-0.126347925	1.226239142	1.143773961
-0.244213829	-1.056453949	0.83291742	-1.523165155	-1.080563549	-0.394875486	0.424507616	0.195363108	0.892205847	-0.547203211	0.508057465	-0.595318735	-1.460977052	-0.133217035	-1.255660378	0.105775004	0.010217413	0.852346618	-1.240815502	-0.923055543	0.462083086	0.484942137	-0.944119285
0.933535639	0.469675385	-0.064754379	0.892205847	0.628171949	1.697120332	0.587206217	-0.794970891	-1.255660378	0.35105981	1.790524917	1.117953259	1.642224543	0.74010031	2.645701413	1.301946185	0.402250065	-0.064754379	0.140092436	0.661717677	-0.023842473	0.424507616	0.653262666
1.441453795	-0.587206217	-1.591873889	-0.785662535	-0.098927729	-1.460977052	-0.794970891	-0.469675385	1.044626445	-1.568142731	0.195363108	0.477294855	0.892205847	-1.368372038	-0.030656506	0.555132042	-0.731172307	1.591873889	-1.255660378	0.619896262	1.143773961	0.976525035	0.417065588
-0.446977502	-0.133217035	0.862182757	0.45451733	-0.230202032	1.170380633	0.872103029	1.33442315	0.293654744	1.255660378	0.044289159	1.757666049	-0.133217035	-0.09208509	0.892205847	0.409646587	0.153863466	0.687372812	0.446977502	-0.653262666	-0.307908216	-0.202310601	0.051108415
-1.591873889	-0.119484771	0.531447525	0.6448541	0.944119285	1.156974916	0.6448541	1.441453795	-0.133217035	0.83291742	0.071581727	-0.587206217	0.365586148	-0.126347925	0.057930049	-0.265322712	-0.098927729	-0.508057465	-0.322224522	-0.469675385	0.500322766	-0.119484771	1.032943298
-0.976525035	-0.523619123	-0.244213829	0.477294855	0.098927729	-0.195363108	-0.329407333	-0.954809756	-0.6448541	-0.794970891	0.776421761	0.223213218	-2.998020796	-0.74010031	0.279460686	0.892205847	-0.051108415	0.216235289	-0.794970891	1.184000049	1.726602201	0.555132042	0.380190046
1.591873889	-1.226239142	-0.83291742	-0.195363108	-0.555132042	0.933535639	-0.687372812	0.329407333	-0.587206217	-1.105318189	-1.197842699	0.09208509	0.965610478	1.255660378	-1.757666049	-1.080563549	0.300773842	1.460977052	-0.105775004	-1.143773961	0.044289159	-0.343824517	-0.933535639
-1.33442315	1.862731867	1.616536998	-0.105775004	0.293654744	0.965610478	2.645701413	1.184000049	0.595318735	0.731172307	0.531447525	-0.571095686	0.484942137	-0.153863466	-0.892205847	0.45451733	2.345104662	-1.032943298	0.044289159	-0.09208509	-0.636490883	0.842592259	0.251237576
-0.7490877	-0.315058297	1.422465003	-0.424507616	-0.365586148	-0.174575701	0.044289159	0.954809756	-0.064754379	-0.223213218	-0.469675385	0.140092436	1.226239142	0.670220259	-1.240815502	-0.484942137	0.842592259	-0.484942137	0.372878156	-0.329407333	1.902810954	-2.249880663	-0.91267586
0.462083086	0.7490877	-1.385954264	1.117953259	-1.056453949	-0.965610478	-0.078412413	-1.441453795	0.571095686	-1.642224543	0.202310601	0.133217035	0.146974467	-0.852346618	-0.010217413	0.358313528	-2.468001988	-1.021399468	-1.368372038	-0.293654744	1.170380633	0.678771572	-0.167663737
-0.579132162	0.133217035	-0.571095686	-1.092857156	-0.044289159	-1.993601218	-1.197842699	-1.318010897	-1.211918765	-0.358313528	-0.587206217	0.500322766	-1.301946185	-0.477294855	-0.83291742	-1.993601218	-0.167663737	-1.009990169	-1.184000049	-1.441453795	-0.244213829	-1.403975696	0.678771572
-0.998710851	-2.104600628	0.105775004	-0.085246759	-0.862182757	0.987557182	-0.417065588	0.387522319	-0.696025208	1.092857156	-0.713488578	0.387522319	-0.882109877	-1.170380633	-0.587206217	-0.133217035	-0.813797671	0.439462999	0.842592259	-0.160759774	-0.098927729	0.619896262	-0.188425032
-0.794970891	-0.380190046	0.174575701	-2.645701413	-1.301946185	-0.595318735	-2.249880663	-2.249880663	-1.790524917	-1.591873889	-0.823319923	-0.563095926	-2.249880663	-1.441453795	0.133217035	-2.171527717	-2.345104662	0.322224522	-1.270787244	0.653262666	-0.153863466	-0.492617885	-0.902393588
-0.603470624	-1.156974916	0.477294855	0.237202109	-0.160759774	0.477294855	-0.098927729	0.409646587	-0.976525035	1.130769373	-0.6448541	-0.555132042	-1.790524917	-1.403975696	-1.422465003	-0.417065588	-1.790524917	1.946202375	-0.307908216	-1.523165155	0.146974467	-0.767246816	-0.105775004
-0.987557182	-1.902810954	-0.417065588	0.064754379	-0.409646587	-0.661717677	-0.965610478	-0.882109877	-1.545263217	-1.143773961	-1.318010897	-0.547203211	-0.902393588	0.439462999	-1.092857156	-1.403975696	-1.318010897	0.696025208	-0.902393588	-1.068431117	0.394875486	0.133217035	-0.523619123
-0.329407333	-2.045954276	0.372878156	-0.098927729	0.140092436	1.009990169	-0.244213829	1.009990169	-0.687372812	0.500322766	-0.45451733	-0.539308633	0.336607179	-0.329407333	-1.270787244	-0.653262666	1.33442315	-0.003405752	0.251237576	-0.954809756	-0.112627241	-1.726602201	-0.892205847
0.202310601	-0.09208509	0.402250065	0.322224522	-0.902393588	0.500322766	1.056453949	-0.372878156	1.068431117	0.336607179	-0.380190046	-0.531447525	-0.813797671	0.336607179	-0.687372812	-0.140092436	0.119484771	1.825439172	-0.003405752	-0.343824517	-0.105775004	0.862182757	-0.216235289
-0.587206217	-2.468001988	0.628171949	0.43197323	0.365586148	1.48107362	0.862182757	0.872103029	-0.272384894	0.202310601	-1.021399468	-0.523619123	-0.167663737	1.48107362	-0.424507616	-0.823319923	0.057930049	1.642224543	0.45451733	-0.43197323	0.140092436	-0.619896262	0.45451733
1.523165155	1.697120332	1.143773961	0.954809756	1.068431117	0.704730028	1.523165155	-0.508057465	0.307908216	1.105318189	0.976525035	0.785662535	0.628171949	0.500322766	-0.933535639	-1.143773961	1.697120332	-0.998710851	1.48107362	-0.823319923	-0.057930049	2.645701413	-0.882109877
-1.697120332	1.616536998	1.368372038	1.568142731	-0.202310601	1.385954264	0.804348643	0.402250065	-0.387522319	-0.417065588	1.156974916	0.265322712	0.603470624	-0.603470624	0.216235289	0.365586148	0.030656506	-0.571095686	-0.653262666	0.571095686	0.003405752	0.35105981	-0.872103029
-0.767246816	-1.170380633	-1.48107362	-1.501786817	-0.500322766	-0.731172307	-0.636490883	0.272384894	-0.146974467	-1.021399468	-0.119484771	0.146974467	-0.43197323	0.35105981	-1.117953259	-0.998710851	-1.130769373	-0.987557182	-1.044626445	-0.704730028	0.286550499	0.251237576	1.286210621
