GRMZM2G132577	GRMZM2G700683	GRMZM2G106479	GRMZM2G136765	GRMZM2G409343	GRMZM5G852338	GRMZM2G170628	GRMZM2G170632	GRMZM2G116083	GRMZM2G013448	GRMZM5G851965	GRMZM2G012966	GRMZM2G165428	AC196426.3_FG007	GRMZM2G096655	GRMZM2G395771	GRMZM2G096764	GRMZM2G050553	GRMZM2G027333
-0.09208509	0.6448541	-0.078412413	-1.211918765	-0.944119285	-0.965610478	1.080563549	0.017029548	0.119484771	-0.300773842	0.696025208	0.174575701	1.117953259	0.500322766	0.051108415	2.104600628	0.279460686	0.687372812	0.776421761
-1.726602201	1.080563549	1.105318189	-0.023842473	0.976525035	0.160759774	0.670220259	0.140092436	-2.045954276	-1.009990169	2.645701413	0.7490877	1.33442315	1.130769373	0.492617885	1.501786817	0.322224522	-0.555132042	-0.037471962
-0.174575701	0.523619123	1.143773961	-0.409646587	0.987557182	0.146974467	0.258273739	0.387522319	-0.862182757	-1.368372038	0.944119285	-0.500322766	-2.249880663	-0.202310601	0.902393588	-0.133217035	0.619896262	-1.441453795	-0.508057465
0.508057465	0.160759774	0.153863466	1.021399468	-0.133217035	1.143773961	0.244213829	1.368372038	0.230202032	2.645701413	0.794970891	2.645701413	-0.098927729	0.244213829	0.704730028	-1.240815502	1.143773961	1.021399468	1.993601218
0.882109877	-1.825439172	0.402250065	1.993601218	-0.188425032	0.251237576	0.402250065	-1.669043821	1.616536998	0.595318735	0.636490883	-0.83291742	0.402250065	-0.329407333	1.044626445	-0.813797671	-0.862182757	-1.616536998	0.813797671
-0.085246759	0.462083086	0.45451733	0.954809756	1.33442315	1.211918765	0.307908216	0.508057465	0.611662814	0.43197323	0.852346618	0.611662814	0.758136008	0.987557182	-1.117953259	-0.611662814	0.439462999	-0.195363108	1.790524917
-1.545263217	0.653262666	-0.571095686	-1.441453795	0.555132042	1.368372038	1.862731867	0.823319923	-0.098927729	-0.119484771	0.976525035	0.315058297	1.825439172	0.670220259	-0.804348643	-1.226239142	-0.030656506	-0.804348643	1.068431117
0.83291742	-0.112627241	-0.539308633	-0.51582268	-0.237202109	-0.409646587	1.117953259	-0.813797671	-0.776421761	0.146974467	-0.7490877	0.872103029	0.409646587	-1.385954264	0.731172307	-0.636490883	-0.023842473	0.230202032	-0.892205847
0.722302208	-1.33442315	-0.237202109	1.318010897	-0.579132162	1.092857156	1.33442315	0.112627241	-0.251237576	-2.171527717	-0.74010031	-0.704730028	-0.010217413	-1.197842699	-1.403975696	0.998710851	-1.642224543	-1.032943298	-1.368372038
-0.230202032	1.697120332	-1.351202935	-0.603470624	1.092857156	0.181496015	-1.48107362	0.531447525	0.944119285	0.112627241	0.508057465	-1.255660378	0.976525035	-0.237202109	-0.6448541	1.080563549	-0.010217413	0.531447525	-1.501786817
0.35105981	0.678771572	-0.307908216	0.188425032	-0.105775004	-1.545263217	1.616536998	0.119484771	-0.595318735	-0.272384894	-0.731172307	-0.785662535	0.023842473	0.051108415	-1.130769373	1.385954264	0.804348643	0.7490877	-0.722302208
-1.422465003	-0.195363108	0.823319923	-1.790524917	-0.484942137	-0.098927729	0.329407333	-2.104600628	0.619896262	-0.037471962	1.351202935	2.468001988	2.171527717	-1.902810954	0.030656506	-0.322224522	-1.591873889	-0.902393588	0.45451733
-0.300773842	-0.704730028	0.7490877	-0.902393588	-1.422465003	-1.240815502	-0.09208509	-0.731172307	-1.009990169	-0.670220259	0.902393588	-0.230202032	-1.092857156	-0.358313528	-0.508057465	0.91267586	-0.439462999	-2.249880663	-1.130769373
-1.044626445	0.017029548	0.336607179	-1.403975696	0.882109877	1.117953259	-0.933535639	0.051108415	-0.446977502	-0.230202032	0.83291742	0.112627241	0.587206217	0.477294855	-0.687372812	0.523619123	-0.126347925	-1.105318189	0.523619123
-0.153863466	-0.372878156	1.286210621	-0.987557182	0.078412413	0.91267586	-0.279460686	0.500322766	-0.202310601	-1.211918765	1.130769373	0.571095686	-1.318010897	-1.33442315	0.09208509	-1.197842699	-0.571095686	-2.468001988	-0.628171949
-0.892205847	-0.713488578	-1.068431117	-1.545263217	1.044626445	0.387522319	-0.758136008	0.329407333	0.085246759	-0.477294855	0.767246816	1.032943298	0.923055543	-0.892205847	-1.669043821	-1.184000049	-0.579132162	-0.315058297	1.726602201
-0.387522319	-1.270787244	0.09208509	-1.568142731	-0.023842473	-0.126347925	0.315058297	-1.351202935	0.628171949	-1.862731867	-0.722302208	-0.954809756	0.279460686	-1.080563549	0.064754379	-1.170380633	-0.678771572	-1.902810954	-2.645701413
0.547203211	0.209267873	0.508057465	0.251237576	0.892205847	1.726602201	-0.126347925	0.167663737	0.258273739	-2.249880663	-0.713488578	-0.181496015	0.571095686	0.394875486	-1.902810954	1.726602201	-0.852346618	-1.568142731	0.579132162
0.09208509	0.251237576	0.603470624	0.071581727	1.726602201	1.946202375	0.003405752	0.571095686	-0.785662535	-1.240815502	0.387522319	2.104600628	1.757666049	0.119484771	-0.071581727	-0.653262666	-0.223213218	-0.862182757	0.882109877
-1.240815502	0.09208509	0.776421761	0.595318735	0.492617885	1.422465003	-1.009990169	-0.160759774	0.555132042	-0.603470624	0.954809756	0.661717677	1.226239142	-0.272384894	-0.731172307	-0.555132042	-0.202310601	-1.318010897	0.91267586
-1.092857156	1.211918765	0.112627241	-0.258273739	0.237202109	0.017029548	1.240815502	0.804348643	-0.923055543	-0.998710851	1.368372038	0.776421761	1.790524917	0.713488578	0.670220259	-0.587206217	-0.7490877	1.009990169	1.351202935
-1.790524917	-0.6448541	-1.616536998	0.43197323	-1.351202935	-1.697120332	1.642224543	-1.170380633	-1.156974916	-1.460977052	-0.010217413	1.642224543	1.460977052	-0.882109877	1.032943298	0.133217035	-0.670220259	-0.078412413	0.731172307
-0.794970891	1.591873889	2.645701413	-0.83291742	-0.696025208	-1.068431117	0.563095926	0.251237576	0.167663737	-0.785662535	-0.704730028	-0.531447525	-1.080563549	0.181496015	0.45451733	0.057930049	1.460977052	-1.385954264	0.202310601
0.329407333	-0.315058297	-1.422465003	0.044289159	-0.387522319	-1.197842699	1.946202375	-0.794970891	-0.462083086	0.424507616	0.064754379	2.045954276	2.045954276	-1.286210621	1.460977052	-0.329407333	0.051108415	0.813797671	0.794970891
-0.43197323	1.044626445	-0.6448541	0.153863466	-0.872103029	-1.568142731	0.595318735	-0.387522319	-0.696025208	-0.523619123	-0.696025208	-0.571095686	1.156974916	0.587206217	-0.902393588	1.902810954	1.669043821	1.032943298	-0.409646587
1.351202935	0.882109877	-0.731172307	-0.140092436	-0.902393588	-1.270787244	0.251237576	0.439462999	-0.244213829	0.758136008	-0.687372812	1.368372038	0.944119285	-0.251237576	1.092857156	-0.336607179	1.902810954	1.642224543	0.661717677
1.032943298	1.862731867	0.160759774	1.197842699	0.017029548	-0.731172307	1.726602201	-0.244213829	-1.143773961	-0.696025208	-0.678771572	-2.171527717	-1.211918765	0.902393588	1.862731867	-0.713488578	-1.270787244	0.508057465	0.678771572
0.619896262	-0.119484771	1.460977052	0.223213218	-0.380190046	-2.345104662	-1.460977052	-0.882109877	0.409646587	-1.545263217	-0.670220259	0.813797671	-0.603470624	-0.216235289	-0.661717677	-0.571095686	0.933535639	1.501786817	0.153863466
-0.051108415	-0.402250065	0.492617885	-0.293654744	0.862182757	0.35105981	-0.484942137	-0.758136008	-0.409646587	-0.265322712	0.003405752	0.767246816	0.722302208	-0.181496015	0.74010031	-0.477294855	-0.140092436	0.146974467	0.923055543
-0.424507616	1.351202935	-0.862182757	-1.48107362	-0.523619123	0.167663737	-0.417065588	-0.653262666	2.468001988	-0.181496015	-0.661717677	-1.318010897	1.993601218	-1.184000049	2.249880663	0.307908216	-1.862731867	-1.946202375	-0.523619123
-0.358313528	-0.105775004	1.197842699	0.216235289	1.460977052	1.568142731	-0.653262666	1.460977052	0.380190046	-0.051108415	-0.653262666	0.563095926	0.387522319	0.336607179	0.484942137	-1.156974916	1.021399468	-0.424507616	2.104600628
0.223213218	-0.126347925	-0.51582268	-1.460977052	-1.092857156	-1.021399468	0.976525035	-1.757666049	0.140092436	-0.003405752	0.687372812	0.09208509	0.469675385	-1.642224543	-0.153863466	-1.143773961	-0.555132042	-0.579132162	1.523165155
0.300773842	-0.216235289	0.146974467	-0.244213829	0.037471962	-0.167663737	0.030656506	-0.492617885	-0.523619123	0.852346618	0.842592259	-0.085246759	-0.160759774	-0.547203211	-0.174575701	-0.167663737	0.160759774	-0.661717677	-0.343824517
-1.105318189	-0.462083086	1.240815502	0.882109877	0.105775004	-0.653262666	-0.987557182	-0.678771572	-1.545263217	-2.998020796	0.160759774	-0.758136008	-1.568142731	0.030656506	-2.998020796	0.417065588	-0.244213829	-1.301946185	-0.998710851
-0.023842473	-0.017029548	0.251237576	0.244213829	0.776421761	0.477294855	0.523619123	-0.279460686	-0.343824517	-0.571095686	-0.126347925	-0.678771572	-0.09208509	-0.394875486	-0.852346618	-1.130769373	0.794970891	1.616536998	0.595318735
0.6448541	-0.587206217	1.697120332	0.45451733	0.571095686	0.133217035	-0.372878156	-0.09208509	-1.862731867	0.174575701	0.286550499	-0.51582268	-0.587206217	-0.785662535	-0.563095926	-1.117953259	-0.767246816	-0.244213829	0.492617885
0.188425032	-0.160759774	0.587206217	0.098927729	0.611662814	0.439462999	-1.092857156	0.078412413	0.603470624	0.653262666	0.394875486	0.439462999	-0.329407333	0.882109877	-1.591873889	0.776421761	0.852346618	0.126347925	0.409646587
0.944119285	-0.064754379	-0.944119285	-1.501786817	-2.645701413	-1.726602201	1.368372038	0.044289159	1.545263217	1.757666049	-0.300773842	-1.044626445	0.394875486	-1.255660378	0.265322712	0.140092436	-0.944119285	-0.636490883	-0.365586148
0.813797671	-1.460977052	1.726602201	-1.226239142	-1.286210621	-0.696025208	-0.293654744	-1.993601218	0.424507616	0.230202032	2.345104662	-0.112627241	-0.500322766	-2.045954276	2.468001988	-0.776421761	-2.171527717	-2.345104662	1.616536998
-0.216235289	-0.336607179	-0.372878156	-1.056453949	-1.441453795	-1.616536998	0.954809756	-1.286210621	1.286210621	0.484942137	-0.6448541	0.358313528	2.468001988	-1.862731867	1.211918765	1.056453949	-0.587206217	0.767246816	-0.119484771
0.758136008	-0.358313528	0.417065588	0.365586148	2.249880663	0.731172307	0.017029548	-0.722302208	0.636490883	0.265322712	0.037471962	-0.539308633	-0.279460686	-0.704730028	0.571095686	-1.105318189	-0.315058297	0.976525035	0.704730028
-0.417065588	0.696025208	1.056453949	1.545263217	-0.051108415	-0.611662814	2.345104662	0.595318735	0.188425032	0.153863466	-0.636490883	-0.595318735	-1.255660378	-0.670220259	1.385954264	-1.092857156	0.587206217	0.933535639	-0.112627241
-0.539308633	-0.071581727	0.003405752	-0.188425032	-0.098927729	0.462083086	-0.098927729	-1.422465003	0.017029548	0.882109877	-0.628171949	0.976525035	2.345104662	-1.523165155	-0.057930049	-1.080563549	-0.758136008	0.112627241	1.117953259
-0.670220259	0.539308633	0.322224522	-0.804348643	0.804348643	0.587206217	0.424507616	0.230202032	-1.270787244	0.286550499	1.862731867	1.902810954	0.202310601	1.441453795	-0.409646587	-1.068431117	0.539308633	0.244213829	0.687372812
-1.130769373	1.301946185	2.345104662	-1.318010897	1.226239142	-0.037471962	0.51582268	1.143773961	-1.48107362	0.051108415	2.468001988	0.202310601	-0.998710851	0.547203211	0.776421761	-0.539308633	0.146974467	-0.322224522	-0.057930049
-0.078412413	0.293654744	0.051108415	-0.722302208	0.343824517	1.385954264	0.037471962	0.785662535	0.030656506	-0.704730028	-0.085246759	-0.119484771	0.244213829	0.628171949	-1.545263217	-1.056453949	-0.098927729	-0.265322712	0.944119285
-0.372878156	0.237202109	0.882109877	0.307908216	1.270787244	2.171527717	-0.365586148	0.484942137	0.174575701	0.417065588	1.568142731	0.91267586	1.021399468	0.358313528	-0.51582268	-1.044626445	0.500322766	-0.098927729	0.51582268
0.767246816	-1.032943298	0.571095686	0.51582268	-1.105318189	-0.923055543	0.852346618	1.616536998	1.946202375	1.441453795	-0.619896262	-0.555132042	-0.417065588	-0.293654744	1.184000049	-1.032943298	-0.661717677	-0.230202032	-2.249880663
-1.993601218	-0.439462999	0.6448541	-0.372878156	-0.43197323	1.184000049	0.223213218	-0.293654744	0.492617885	1.009990169	1.757666049	0.636490883	0.174575701	0.794970891	-1.021399468	-1.021399468	0.508057465	-0.017029548	1.545263217
-0.579132162	-0.678771572	0.539308633	-1.825439172	1.422465003	0.804348643	1.211918765	-0.902393588	-0.611662814	-1.422465003	-0.611662814	-0.91267586	-2.645701413	-0.508057465	-0.358313528	-0.731172307	-0.071581727	-0.372878156	-0.402250065
0.902393588	-0.329407333	-0.365586148	-0.713488578	1.184000049	1.669043821	-1.105318189	-1.33442315	0.776421761	-0.531447525	-0.603470624	0.417065588	1.368372038	-1.697120332	0.153863466	0.105775004	-0.6448541	-0.731172307	0.446977502
-1.255660378	0.300773842	0.965610478	1.211918765	0.085246759	-0.446977502	-1.068431117	-0.7490877	1.056453949	-0.402250065	0.244213829	0.892205847	0.209267873	-0.653262666	-0.258273739	0.933535639	0.965610478	0.469675385	0.037471962
2.045954276	-0.492617885	-0.343824517	-0.336607179	-0.003405752	-0.83291742	0.09208509	0.758136008	-0.380190046	0.329407333	-0.595318735	-0.372878156	-1.009990169	-1.616536998	0.636490883	-1.009990169	-0.492617885	-0.153863466	-1.021399468
-2.468001988	-0.258273739	-0.358313528	-0.484942137	0.508057465	-0.265322712	-1.301946185	-0.167663737	-1.697120332	-0.112627241	1.117953259	0.722302208	-0.51582268	1.184000049	-0.670220259	-0.469675385	0.044289159	-0.223213218	-0.09208509
-0.6448541	-0.923055543	1.523165155	0.555132042	1.697120332	1.351202935	0.500322766	-0.45451733	0.244213829	-0.307908216	1.993601218	-0.064754379	-0.387522319	0.064754379	-1.068431117	-0.998710851	0.078412413	-0.954809756	0.402250065
-0.862182757	-0.167663737	0.394875486	-0.539308633	0.923055543	0.258273739	-1.441453795	-1.021399468	-1.669043821	-2.104600628	-0.587206217	-1.642224543	-1.143773961	-1.044626445	-1.211918765	0.687372812	-1.092857156	-2.171527717	-1.616536998
0.670220259	-0.133217035	0.023842473	0.7490877	1.501786817	0.579132162	0.336607179	-0.91267586	-2.998020796	-0.587206217	-0.160759774	0.6448541	0.954809756	-0.571095686	0.181496015	-0.579132162	-0.105775004	-0.7490877	-1.197842699
0.611662814	1.143773961	-0.112627241	0.531447525	0.402250065	-0.539308633	-0.636490883	0.372878156	-0.195363108	-0.09208509	-0.216235289	0.051108415	1.697120332	-0.365586148	-1.240815502	-0.987557182	0.343824517	1.226239142	-0.358313528
-1.403975696	-0.037471962	0.500322766	0.933535639	0.258273739	-0.272384894	-1.080563549	0.244213829	0.539308633	-1.726602201	-0.579132162	0.628171949	-0.105775004	-0.477294855	-1.385954264	-0.976525035	0.244213829	-0.174575701	-0.619896262
1.946202375	-1.130769373	-0.722302208	0.539308633	-0.892205847	-0.628171949	-0.872103029	-0.83291742	-1.184000049	1.523165155	2.249880663	-1.862731867	-2.045954276	0.044289159	-0.044289159	0.085246759	-0.051108415	-1.523165155	-0.424507616
0.417065588	-1.080563549	0.469675385	0.35105981	-0.531447525	-1.523165155	-0.43197323	-0.315058297	0.023842473	-0.35105981	-0.571095686	1.946202375	0.579132162	-0.852346618	0.954809756	-0.965610478	-0.265322712	0.776421761	1.501786817
0.315058297	0.954809756	-0.813797671	2.104600628	0.965610478	0.619896262	0.611662814	1.130769373	0.462083086	-0.372878156	0.315058297	2.171527717	0.098927729	0.6448541	0.892205847	2.171527717	-0.417065588	2.249880663	0.223213218
-0.181496015	0.409646587	1.441453795	-0.202310601	1.946202375	2.345104662	0.785662535	-0.595318735	-0.424507616	-0.74010031	0.628171949	0.181496015	-0.051108415	0.286550499	-1.757666049	0.265322712	0.713488578	-0.823319923	1.211918765
-0.126347925	-0.030656506	0.216235289	0.010217413	-0.307908216	-0.469675385	0.902393588	-1.902810954	0.823319923	0.439462999	-0.174575701	1.255660378	1.184000049	-1.545263217	2.645701413	-0.954809756	-0.237202109	-0.105775004	1.092857156
0.776421761	-0.892205847	-1.568142731	0.195363108	-0.037471962	-0.424507616	0.174575701	1.056453949	-0.563095926	0.670220259	-0.365586148	0.037471962	-0.6448541	-0.286550499	0.037471962	-0.944119285	-0.181496015	0.539308633	-0.636490883
-0.251237576	-0.872103029	1.591873889	-0.636490883	-0.146974467	-0.91267586	-0.892205847	-1.143773961	1.143773961	-0.279460686	-0.057930049	0.085246759	0.051108415	-1.460977052	0.279460686	-0.619896262	-0.954809756	-0.003405752	0.670220259
1.270787244	-0.882109877	-0.258273739	-1.33442315	-1.156974916	-0.188425032	0.133217035	-0.462083086	0.523619123	0.696025208	-0.030656506	-0.636490883	-0.976525035	0.704730028	0.794970891	-0.030656506	-0.365586148	-0.91267586	-1.226239142
-0.119484771	0.372878156	-0.767246816	0.661717677	-0.998710851	-1.009990169	-1.422465003	1.117953259	-0.813797671	0.293654744	-0.563095926	0.713488578	0.767246816	0.523619123	-0.119484771	0.35105981	-1.48107362	0.071581727	0.265322712
-0.477294855	-0.579132162	0.91267586	0.785662535	0.307908216	0.358313528	-0.508057465	-1.117953259	-1.568142731	0.492617885	1.255660378	1.197842699	-1.523165155	-0.965610478	0.195363108	0.030656506	-0.74010031	-1.351202935	-0.272384894
-2.104600628	-0.223213218	-1.240815502	-0.402250065	0.051108415	-0.531447525	0.181496015	0.286550499	-0.678771572	-0.579132162	-0.555132042	0.265322712	1.403975696	0.216235289	-2.171527717	-0.933535639	0.098927729	1.301946185	0.804348643
1.697120332	-0.813797671	1.255660378	1.568142731	2.104600628	0.823319923	0.237202109	-0.696025208	0.105775004	-0.105775004	0.998710851	0.539308633	-0.315058297	-1.211918765	0.687372812	-0.387522319	-0.842592259	-0.892205847	1.902810954
-1.226239142	0.892205847	2.171527717	1.009990169	2.998020796	2.998020796	1.105318189	-1.501786817	-1.460977052	-0.409646587	1.170380633	-0.071581727	-0.439462999	-0.322224522	0.202310601	0.358313528	-0.230202032	-1.642224543	-1.170380633
0.023842473	0.446977502	-0.687372812	-2.171527717	-0.202310601	-0.237202109	-0.51582268	0.492617885	-0.286550499	-0.619896262	-0.539308633	0.965610478	0.7490877	-0.51582268	0.286550499	-0.923055543	0.670220259	0.051108415	-0.823319923
0.492617885	2.468001988	2.998020796	1.902810954	0.023842473	-0.500322766	1.993601218	0.209267873	-0.758136008	-0.286550499	0.933535639	-0.223213218	-2.998020796	-0.776421761	2.045954276	-0.902393588	-0.83291742	-0.6448541	-0.653262666
-0.776421761	0.731172307	-1.591873889	0.6448541	0.394875486	-0.380190046	1.568142731	-0.965610478	0.508057465	0.216235289	-0.044289159	-1.080563549	-0.372878156	1.568142731	0.579132162	1.105318189	-1.080563549	0.45451733	0.83291742
-1.825439172	-0.852346618	-0.563095926	-0.223213218	1.080563549	1.056453949	-0.272384894	-0.571095686	2.104600628	0.380190046	-0.523619123	-0.6448541	0.085246759	1.616536998	-0.944119285	-0.892205847	0.862182757	0.492617885	-0.51582268
-0.057930049	1.226239142	1.170380633	0.804348643	0.45451733	0.394875486	-1.184000049	2.249880663	-0.998710851	-0.43197323	-0.51582268	0.785662535	-0.862182757	1.226239142	0.003405752	0.83291742	2.249880663	-0.112627241	-0.300773842
-1.501786817	-0.051108415	-0.160759774	1.092857156	0.933535639	-0.112627241	-1.403975696	-0.611662814	-0.74010031	-1.032943298	-0.508057465	0.394875486	-0.852346618	1.105318189	-0.882109877	0.45451733	0.923055543	-1.669043821	-0.307908216
0.105775004	1.197842699	-0.794970891	0.402250065	0.188425032	-0.010217413	0.343824517	0.35105981	-2.345104662	-1.33442315	0.713488578	0.223213218	-0.794970891	1.117953259	-1.862731867	0.758136008	1.170380633	-0.343824517	-1.318010897
0.237202109	0.933535639	-0.085246759	0.272384894	0.216235289	0.09208509	-1.385954264	0.258273739	-0.439462999	-1.902810954	0.6448541	-0.258273739	-0.823319923	0.446977502	-1.568142731	-0.126347925	0.944119285	-1.044626445	-0.417065588
1.616536998	-0.003405752	0.653262666	0.140092436	0.43197323	-0.251237576	0.6448541	-1.825439172	-0.365586148	0.998710851	0.619896262	0.153863466	0.892205847	-1.591873889	-0.017029548	-0.09208509	-1.009990169	-0.998710851	-0.153863466
-0.713488578	0.35105981	0.133217035	1.143773961	1.130769373	1.156974916	0.098927729	-0.74010031	-0.965610478	-0.508057465	0.882109877	1.009990169	1.240815502	0.531447525	0.010217413	0.603470624	1.226239142	0.315058297	0.785662535
0.037471962	1.422465003	0.387522319	-0.842592259	-0.044289159	-0.704730028	-0.794970891	-0.446977502	-1.351202935	-1.351202935	0.603470624	0.74010031	-0.7490877	1.33442315	-1.501786817	1.130769373	0.394875486	-0.83291742	0.023842473
-1.318010897	0.713488578	0.037471962	-0.146974467	0.09208509	0.023842473	-0.265322712	1.790524917	0.057930049	-0.462083086	0.74010031	0.83291742	1.255660378	1.286210621	-0.595318735	-0.882109877	0.976525035	-0.43197323	-0.126347925
-0.902393588	0.987557182	1.226239142	-0.265322712	1.669043821	1.032943298	0.023842473	-0.286550499	-1.902810954	-0.882109877	-0.500322766	0.023842473	0.563095926	0.272384894	0.085246759	-0.722302208	-0.547203211	-0.842592259	-0.078412413
0.469675385	0.126347925	-0.804348643	-0.469675385	0.636490883	-0.174575701	-0.223213218	0.933535639	1.044626445	-0.188425032	0.307908216	-1.068431117	-0.923055543	-0.119484771	-0.523619123	-0.872103029	-0.057930049	1.130769373	-0.976525035
0.555132042	1.669043821	-0.595318735	1.130769373	0.286550499	0.547203211	0.547203211	-0.051108415	-0.619896262	-0.862182757	0.216235289	-0.380190046	1.545263217	1.092857156	-1.48107362	-0.595318735	1.117953259	0.563095926	0.365586148
-0.017029548	0.064754379	2.104600628	0.611662814	1.385954264	0.571095686	-0.628171949	-0.078412413	-0.140092436	-0.776421761	-0.071581727	-0.670220259	0.45451733	-0.402250065	-0.372878156	-0.696025208	-0.286550499	-0.167663737	0.508057465
1.117953259	-1.385954264	1.318010897	-2.045954276	0.209267873	0.636490883	-0.731172307	-0.670220259	1.697120332	0.078412413	-0.484942137	0.35105981	-1.902810954	-0.794970891	-0.010217413	-0.7490877	-0.484942137	-1.184000049	-0.43197323
0.202310601	-0.307908216	0.272384894	0.563095926	1.255660378	0.704730028	-0.051108415	-0.998710851	-0.181496015	1.568142731	0.653262666	1.48107362	0.462083086	-0.531447525	1.301946185	-0.417065588	-0.776421761	0.167663737	2.249880663
-1.385954264	0.862182757	0.902393588	-0.329407333	0.119484771	0.6448541	0.044289159	1.568142731	1.385954264	-0.023842473	0.523619123	-2.045954276	-2.104600628	0.555132042	-0.653262666	1.170380633	0.547203211	0.462083086	0.987557182
-0.265322712	2.998020796	1.790524917	1.48107362	1.105318189	-0.119484771	0.279460686	0.587206217	0.286550499	-0.954809756	0.531447525	0.484942137	0.965610478	0.823319923	-0.785662535	-0.852346618	1.591873889	1.255660378	0.500322766
-2.345104662	-0.842592259	0.126347925	-0.523619123	0.531447525	0.954809756	0.619896262	-1.156974916	0.09208509	-0.611662814	0.987557182	0.188425032	0.133217035	-0.6448541	-0.417065588	-0.140092436	-0.216235289	-0.776421761	1.48107362
0.209267873	0.492617885	-0.902393588	-0.767246816	0.653262666	1.441453795	0.365586148	-0.237202109	1.523165155	-0.892205847	-0.003405752	1.33442315	0.862182757	0.687372812	-0.078412413	-0.43197323	0.628171949	1.368372038	-0.223213218
0.439462999	0.767246816	-0.188425032	-0.251237576	-1.301946185	-2.171527717	-0.713488578	1.255660378	-0.358313528	-1.170380633	-0.469675385	-1.757666049	-0.380190046	0.595318735	-0.628171949	-0.265322712	0.872103029	0.119484771	-1.642224543
0.823319923	2.249880663	2.468001988	-0.500322766	0.704730028	0.329407333	0.587206217	1.009990169	-0.044289159	-0.237202109	-0.188425032	-0.902393588	-1.130769373	0.160759774	1.545263217	-0.785662535	0.216235289	-0.307908216	0.628171949
2.171527717	-0.293654744	0.619896262	-0.085246759	-0.619896262	-1.105318189	-0.258273739	-0.057930049	-0.852346618	-0.085246759	-0.462083086	-0.126347925	1.009990169	-0.636490883	0.500322766	-0.767246816	-0.380190046	0.209267873	-0.098927729
0.661717677	2.645701413	1.211918765	-0.508057465	0.998710851	0.882109877	0.119484771	2.104600628	0.446977502	0.611662814	-0.293654744	0.387522319	-1.993601218	0.91267586	0.523619123	0.167663737	0.636490883	2.468001988	0.976525035
0.852346618	0.45451733	0.722302208	1.117953259	0.722302208	0.696025208	1.318010897	1.351202935	1.156974916	1.545263217	-0.45451733	-0.619896262	-0.704730028	1.790524917	0.477294855	1.441453795	-0.085246759	1.993601218	0.587206217
0.365586148	-0.230202032	-0.230202032	-0.133217035	1.301946185	0.531447525	0.140092436	-0.402250065	-1.33442315	1.170380633	0.923055543	1.044626445	-0.987557182	1.009990169	-1.092857156	-0.842592259	0.579132162	-0.933535639	0.300773842
-0.998710851	-0.202310601	-1.156974916	0.653262666	0.315058297	0.409646587	0.872103029	0.555132042	-0.767246816	-0.83291742	0.7490877	1.591873889	0.358313528	1.044626445	-0.776421761	-0.83291742	1.044626445	-0.272384894	0.244213829
1.368372038	0.547203211	1.902810954	0.358313528	1.825439172	0.767246816	-0.678771572	0.469675385	-0.003405752	-1.757666049	-0.446977502	-1.403975696	-1.460977052	0.133217035	0.336607179	0.965610478	-0.563095926	-1.080563549	-0.279460686
-2.249880663	0.51582268	-0.209267873	-0.731172307	-0.258273739	-0.43197323	-1.318010897	0.057930049	-0.064754379	0.358313528	1.068431117	1.351202935	1.080563549	-0.051108415	0.230202032	0.862182757	0.402250065	0.579132162	0.272384894
0.195363108	-0.265322712	0.731172307	1.068431117	0.140092436	0.653262666	0.293654744	0.417065588	0.500322766	1.032943298	-0.439462999	1.105318189	0.307908216	-0.195363108	-1.009990169	-0.402250065	2.171527717	0.823319923	0.078412413
-1.170380633	-0.804348643	-0.555132042	-0.417065588	-0.842592259	-0.358313528	0.265322712	0.223213218	-0.872103029	1.669043821	1.156974916	1.385954264	-0.216235289	-0.619896262	0.933535639	-0.216235289	0.119484771	-0.181496015	-0.188425032
-1.270787244	1.270787244	0.380190046	1.669043821	1.056453949	1.902810954	0.387522319	1.270787244	0.7490877	-0.7490877	-0.133217035	0.064754379	0.003405752	1.946202375	-0.696025208	0.704730028	0.91267586	-0.35105981	1.226239142
-0.202310601	0.852346618	0.670220259	-0.394875486	-0.017029548	0.119484771	-0.195363108	-0.842592259	-0.794970891	-1.790524917	0.731172307	-0.477294855	-0.678771572	-0.343824517	-0.492617885	-0.563095926	0.446977502	-1.501786817	-0.195363108
0.976525035	-1.642224543	-1.211918765	-0.619896262	-2.249880663	-0.892205847	-1.368372038	1.441453795	-0.804348643	-0.902393588	1.184000049	0.902393588	0.6448541	-1.501786817	0.209267873	-0.823319923	0.785662535	0.195363108	-2.998020796
